holdingId,stockId,investment,accountid
8378,87,7500,696
8379,79,4000,367
8380,17,1900,728
8381,59,4900,872
8382,33,3100,319
8383,29,6800,3
8384,34,5000,65
8385,32,9900,313
8386,92,5700,412
8387,2,2300,447
8388,40,9700,159
8389,56,4000,394
8390,26,9200,167
8391,96,200,745
8392,9,10000,827
8393,91,4900,387
8394,2,1500,568
8395,90,2500,515
8396,49,6000,658
8397,45,300,219
8398,90,2900,692
8399,90,1300,79
8400,29,8500,808
8401,16,7800,517
8402,42,7100,202
8403,81,5800,760
8404,70,9300,863
8405,14,7800,273
8406,95,8000,334
8407,32,8500,935
8408,54,7500,405
8409,62,8800,670
8410,23,1800,490
8411,26,5500,497
8412,48,3800,80
8413,54,1100,979
8414,63,1300,752
8415,100,2400,46
8416,60,2900,139
8417,25,7500,98
8418,85,7000,317
8419,53,2000,554
8420,25,8200,426
8421,38,4200,114
8422,20,6400,405
8423,90,7300,368
8424,10,2800,883
8425,66,6800,993
8426,74,5200,616
8427,62,3500,66
8428,41,9700,293
8429,73,1200,882
8430,74,6800,873
8431,32,7500,260
8432,4,3600,637
8433,95,4400,635
8434,9,6900,500
8435,57,300,445
8436,68,3200,912
8437,2,1300,650
8438,29,700,443
8439,58,5200,888
8440,29,8300,795
8441,10,6200,628
8442,79,1000,77
8443,29,1000,291
8444,55,9200,857
8445,6,1600,584
8446,50,7700,804
8447,46,8400,951
8448,60,1800,134
8449,41,9800,74
8450,37,600,255
8451,68,1000,171
8452,30,5000,177
8453,34,8100,56
8454,78,8000,816
8455,51,3500,94
8456,72,3800,562
8457,50,3300,440
8458,42,9400,804
8459,18,9500,348
8460,35,1700,318
8461,21,2200,101
8462,59,7500,308
8463,99,7700,940
8464,52,1100,169
8465,7,9300,598
8466,75,8200,576
8467,9,4500,787
8468,74,6600,446
8469,70,400,199
8470,98,4400,813
8471,56,7500,53
8472,53,1200,39
8473,34,3900,473
8474,94,2000,771
8475,23,1300,683
8476,79,5100,622
8477,68,2700,284
8478,72,6000,764
8479,72,9000,787
8480,24,3900,822
8481,69,10000,273
8482,6,3100,937
8483,63,8700,208
8484,2,5400,71
8485,58,1500,50
8486,58,7700,323
8487,16,9000,684
8488,58,6300,990
8489,70,6600,686
8490,48,4900,423
8491,3,8600,629
8492,86,1200,864
8493,23,5300,97
8494,43,900,917
8495,26,8600,775
8496,96,8400,53
8497,40,2200,205
8498,90,2000,759
8499,44,2500,1
8500,43,9400,485
8501,23,200,587
8502,63,4200,869
8503,1,2100,913
8504,59,8800,26
8505,58,5400,473
8506,66,9000,784
8507,86,400,324
8508,84,4800,497
8509,83,4600,746
8510,78,5900,584
8511,75,7400,884
8512,61,8300,713
8513,88,8900,503
8514,75,7100,56
8515,25,8000,762
8516,58,5000,728
8517,97,300,462
8518,18,2900,96
8519,11,9200,122
8520,55,1300,609
8521,7,7300,886
8522,18,3300,971
8523,7,5400,970
8524,78,9500,676
8525,6,6300,434
8526,60,700,447
8527,52,7700,433
8528,50,9700,679
8529,2,3700,157
8530,86,8500,415
8531,40,6200,583
8532,94,7000,523
8533,32,3200,349
8534,36,6900,346
8535,94,8600,63
8536,93,6100,668
8537,12,2500,65
8538,64,5000,629
8539,51,10000,664
8540,37,6600,858
8541,95,9900,545
8542,5,6200,607
8543,64,100,474
8544,24,4900,315
8545,15,6400,323
8546,35,4700,927
8547,31,5300,266
8548,61,4900,153
8549,20,100,139
8550,61,3500,613
8551,48,10000,958
8552,84,4300,933
8553,47,2500,499
8554,50,4700,770
8555,66,2300,371
8556,83,7800,60
8557,43,6400,560
8558,33,2300,43
8559,25,800,540
8560,21,1900,218
8561,56,1700,365
8562,20,6800,405
8563,42,3700,830
8564,78,7700,342
8565,33,4100,597
8566,75,3700,325
8567,96,1200,963
8568,2,5600,314
8569,82,6900,418
8570,37,3700,130
8571,6,8500,116
8572,93,7500,295
8573,62,6900,461
8574,46,1400,736
8575,53,9300,149
8576,31,9900,922
8577,70,6600,332
8578,91,2800,440
8579,66,7300,275
8580,78,4900,498
8581,97,8800,615
8582,13,200,697
8583,31,900,634
8584,62,9800,964
8585,41,6000,699
8586,57,700,213
8587,12,3700,870
8588,69,6000,184
8589,26,9800,995
8590,15,4000,700
8591,47,9300,644
8592,38,1500,325
8593,74,8200,822
8594,80,8200,16
8595,54,5100,581
8596,75,2300,467
8597,5,4000,769
8598,48,8400,194
8599,47,1200,361
8600,33,4700,439
8601,64,6200,679
8602,85,8000,116
8603,4,3900,615
8604,25,7600,824
8605,11,8200,171
8606,96,8200,105
8607,50,9300,415
8608,5,8000,133
8609,100,3600,338
8610,87,1700,736
8611,57,100,279
8612,50,7500,749
8613,68,2100,749
8614,2,3300,94
8615,92,4000,790
8616,60,3800,437
8617,61,6000,221
8618,94,4000,714
8619,54,2700,664
8620,64,7100,812
8621,50,5600,466
8622,17,7300,98
8623,35,2300,319
8624,89,7300,595
8625,40,2300,107
8626,70,800,774
8627,32,5800,708
8628,87,1100,670
8629,42,7000,117
8630,33,3000,532
8631,97,9700,127
8632,61,4100,811
8633,6,9900,719
8634,46,2200,925
8635,64,5200,789
8636,37,700,441
8637,46,1600,32
8638,78,5800,191
8639,50,6600,588
8640,47,7400,347
8641,12,1000,212
8642,38,1600,329
8643,87,3800,622
8644,4,4000,538
8645,74,8100,334
8646,13,5200,588
8647,93,6900,326
8648,57,3600,93
8649,54,9800,509
8650,6,5900,669
8651,6,9000,647
8652,20,1600,242
8653,39,7400,466
8654,1,6700,658
8655,10,9600,658
8656,20,7500,580
8657,91,4200,555
8658,81,8700,922
8659,64,1200,98
8660,49,1100,685
8661,54,8700,749
8662,66,9000,254
8663,90,5200,181
8664,86,2200,173
8665,39,4400,740
8666,8,3200,649
8667,50,1400,432
8668,100,6900,164
8669,18,9700,418
8670,15,5500,44
8671,45,6200,966
8672,1,2000,111
8673,15,9200,519
8674,9,5700,799
8675,80,5900,325
8676,2,5700,992
8677,49,4200,342
8678,44,700,986
8679,45,1100,628
8680,42,5600,704
8681,22,4000,716
8682,73,400,448
8683,40,9400,534
8684,23,2500,962
8685,48,8500,513
8686,43,8200,161
8687,90,3000,660
8688,20,3600,415
8689,4,4800,430
8690,75,8800,506
8691,94,8600,800
8692,96,9000,821
8693,68,3000,278
8694,4,5200,913
8695,10,5800,187
8696,66,9700,102
8697,65,4300,260
8698,52,7700,709
8699,33,7200,308
8700,51,4700,946
8701,86,9300,479
8702,96,1700,837
8703,82,1600,84
8704,94,800,346
8705,23,500,942
8706,62,3000,782
8707,12,900,444
8708,74,7500,11
8709,52,2500,86
8710,84,2300,391
8711,61,3700,807
8712,97,2000,587
8713,96,2700,934
8714,17,6700,74
8715,92,2900,644
8716,21,500,398
8717,70,6800,444
8718,36,6400,357
8719,81,1000,730
8720,51,7400,28
8721,68,8300,664
8722,35,6300,791
8723,32,2100,453
8724,71,5200,434
8725,47,2500,603
8726,49,5700,67
8727,78,4100,431
8728,3,700,118
8729,91,100,206
8730,46,8100,509
8731,53,7000,808
8732,20,3800,196
8733,25,9400,221
8734,9,1500,480
8735,23,8000,450
8736,63,3400,601
8737,61,1800,165
8738,44,1200,218
8739,84,4700,14
8740,47,900,882
8741,82,2500,126
8742,14,6100,829
8743,16,2700,871
8744,59,9700,511
8745,2,1200,679
8746,24,1000,433
8747,74,3000,180
8748,83,8300,436
8749,94,4600,89
8750,8,8500,453
8751,37,2100,80
8752,2,3700,890
8753,56,6400,416
8754,8,1900,911
8755,6,900,54
8756,84,4300,734
8757,5,2300,775
8758,61,2800,172
8759,87,9600,185
8760,41,700,867
8761,100,600,47
8762,6,7200,406
8763,52,7800,64
8764,97,6800,698
8765,34,9200,498
8766,83,100,233
8767,26,9500,659
8768,87,2400,447
8769,44,7500,187
8770,67,6200,26
8771,44,2700,596
8772,30,3400,84
8773,51,4100,154
8774,52,9800,618
8775,38,6100,712
8776,34,400,365
8777,63,7400,986
8778,37,7700,871
8779,35,6800,515
8780,38,7100,892
8781,73,700,818
8782,22,6500,65
8783,65,1400,913
8784,79,2400,918
8785,98,2100,662
8786,64,8900,131
8787,89,1100,440
8788,43,7500,318
8789,63,2600,476
8790,43,9700,471
8791,83,9400,467
8792,4,1100,747
8793,90,200,814
8794,28,7800,320
8795,35,6800,852
8796,69,6500,139
8797,28,7300,934
8798,15,1300,3
8799,77,3300,79
8800,85,2400,805
8801,30,9300,235
8802,99,4100,172
8803,92,9700,350
8804,16,4400,461
8805,37,8900,471
8806,94,7700,205
8807,31,3000,316
8808,4,100,770
8809,6,7800,675
8810,96,7600,605
8811,12,300,42
8812,28,2200,623
8813,97,3200,501
8814,47,9100,39
8815,52,5300,125
8816,10,9000,821
8817,82,1600,644
8818,85,5400,673
8819,68,1300,572
8820,68,10000,858
8821,76,5900,80
8822,71,5200,440
8823,46,2300,410
8824,10,4200,541
8825,42,6200,983
8826,13,5000,65
8827,96,8400,425
8828,85,9000,638
8829,28,2500,417
8830,18,5900,19
8831,8,9700,704
8832,16,9200,139
8833,87,4600,312
8834,37,8300,581
8835,15,5800,24
8836,6,9100,122
8837,6,7000,980
8838,19,6900,781
8839,15,7200,667
8840,3,5700,834
8841,23,8500,676
8842,70,8000,404
8843,15,6200,284
8844,3,8300,214
8845,57,6500,241
8846,62,1400,190
8847,16,2900,716
8848,26,6100,471
8849,11,2300,398
8850,20,1500,283
8851,76,7600,466
8852,36,9700,271
8853,15,2600,127
8854,86,7800,917
8855,32,1800,668
8856,93,5600,21
8857,92,300,84
8858,73,9500,858
8859,90,3600,40
8860,81,2300,820
8861,39,4200,673
8862,38,4900,860
8863,58,4200,741
8864,86,9900,284
8865,78,600,642
8866,82,4400,445
8867,47,6200,676
8868,58,6900,320
8869,69,200,356
8870,42,8300,464
8871,39,3300,573
8872,30,2100,401
8873,67,5800,261
8874,76,3200,903
8875,54,8700,399
8876,66,1300,660
8877,21,9300,60
8878,89,8000,7
8879,35,4800,827
8880,47,600,443
8881,20,4400,155
8882,12,8200,457
8883,97,1700,364
8884,84,3400,21
8885,90,3300,688
8886,13,3500,399
8887,49,1300,83
8888,32,3700,125
8889,31,7000,967
8890,75,7000,663
8891,11,7200,941
8892,81,4100,653
8893,79,8300,850
8894,90,1800,982
8895,19,400,643
8896,9,9300,356
8897,75,7700,682
8898,18,3500,449
8899,77,5200,613
8900,44,3700,202
8901,58,2600,601
8902,77,7000,650
8903,46,8200,372
8904,79,3300,361
8905,2,7900,198
8906,27,5600,148
8907,37,9100,94
8908,95,4700,835
8909,26,8900,376
8910,50,5700,328
8911,76,9000,572
8912,58,8100,286
8913,1,2800,981
8914,86,9100,706
8915,22,6600,832
8916,74,4800,346
8917,81,5500,155
8918,42,900,186
8919,10,8400,542
8920,70,3700,410
8921,40,7400,954
8922,44,700,714
8923,77,4000,390
8924,3,7100,572
8925,43,4200,309
8926,55,1800,68
8927,88,7600,129
8928,47,7500,86
8929,27,800,199
8930,82,9700,783
8931,44,1900,903
8932,32,900,449
8933,29,8000,221
8934,89,8200,301
8935,75,5700,899
8936,79,9400,952
8937,35,4000,31
8938,93,1200,493
8939,20,4700,382
8940,80,10000,791
8941,99,8300,40
8942,89,1200,139
8943,58,7000,99
8944,78,7400,879
8945,98,3900,527
8946,25,5300,794
8947,71,1700,264
8948,4,9800,618
8949,5,700,499
8950,10,4300,685
8951,92,1400,207
8952,21,400,354
8953,31,2500,907
8954,69,4600,508
8955,12,2500,303
8956,9,8100,861
8957,15,1700,498
8958,38,5900,132
8959,66,2700,365
8960,9,7900,187
8961,87,1900,483
8962,59,5700,62
8963,14,8100,939
8964,4,9400,339
8965,63,7000,700
8966,34,6300,937
8967,85,8900,219
8968,76,5100,431
8969,44,9400,904
8970,17,1400,699
8971,9,900,288
8972,32,2400,667
8973,48,1300,707
8974,28,5400,501
8975,58,7200,291
8976,71,7700,740
8977,18,3600,122
8978,27,8300,361
8979,82,3100,551
8980,56,10000,448
8981,71,1800,492
8982,71,3500,636
8983,97,4100,934
8984,56,7900,957
8985,90,9200,876
8986,38,2800,222
8987,25,7700,689
8988,30,6400,415
8989,78,1300,578
8990,91,2700,210
8991,4,3400,976
8992,7,9100,858
8993,67,2800,966
8994,31,2200,392
8995,59,8500,666
8996,67,4800,350
8997,58,6800,236
8998,41,8900,642
8999,99,2700,156
9000,61,4700,554
9001,49,8200,28
9002,23,3600,886
9003,83,1300,485
9004,96,4900,463
9005,94,8000,666
9006,8,2600,830
9007,61,6000,994
9008,61,8800,223
9009,95,5400,431
9010,62,6600,963
9011,11,600,109
9012,19,100,995
9013,48,3500,438
9014,61,8500,900
9015,17,6500,241
9016,57,10000,785
9017,33,6900,805
9018,71,7900,940
9019,17,7300,341
9020,16,3700,702
9021,21,1700,824
9022,100,200,989
9023,14,6300,243
9024,26,6200,630
9025,80,5700,626
9026,30,9100,509
9027,77,2800,319
9028,62,600,618
9029,2,5600,168
9030,37,9500,385
9031,96,1100,27
9032,83,1700,91
9033,6,9400,507
9034,70,8700,960
9035,37,1400,667
9036,99,2800,680
9037,60,2100,770
9038,16,6000,433
9039,55,9200,563
9040,90,4200,588
9041,37,4700,460
9042,77,500,419
9043,36,7900,266
9044,61,9800,911
9045,88,9600,528
9046,22,5400,927
9047,78,8400,607
9048,62,5200,71
9049,49,800,190
9050,17,1800,45
9051,88,2200,207
9052,25,4200,549
9053,22,4800,796
9054,79,200,493
9055,89,1300,864
9056,34,800,161
9057,77,9700,176
9058,68,9400,960
9059,83,6000,181
9060,74,8200,447
9061,42,3700,545
9062,12,2100,794
9063,26,3900,24
9064,34,2100,700
9065,74,6500,660
9066,72,9500,189
9067,35,7000,968
9068,72,8300,233
9069,52,6600,459
9070,49,2700,261
9071,56,3300,541
9072,28,4200,24
9073,64,9800,829
9074,68,5100,514
9075,19,9900,639
9076,8,5700,103
9077,94,4400,337
9078,72,700,176
9079,51,2700,256
9080,6,6400,899
9081,8,8800,581
9082,9,4500,285
9083,69,1600,593
9084,4,6300,589
9085,57,5500,346
9086,17,7400,474
9087,42,8200,187
9088,73,800,173
9089,78,7600,133
9090,11,8900,761
9091,85,1400,816
9092,16,8900,286
9093,50,5200,345
9094,55,6100,298
9095,67,600,43
9096,57,1500,217
9097,14,6200,281
9098,17,5500,971
9099,92,8200,381
9100,70,5700,13
9101,100,1900,597
9102,80,7900,904
9103,95,100,580
9104,61,6400,15
9105,78,5300,580
9106,56,7500,323
9107,88,4500,720
9108,43,4800,950
9109,28,5800,712
9110,30,9200,688
9111,5,2300,789
9112,33,3100,471
9113,17,8200,842
9114,64,4600,32
9115,1,8600,46
9116,68,6200,382
9117,72,3600,909
9118,84,9200,734
9119,55,8600,48
9120,9,1700,209
9121,43,7200,846
9122,21,4700,820
9123,96,6200,634
9124,47,2600,795
9125,16,1000,441
9126,7,9500,511
9127,56,4400,368
9128,11,5700,722
9129,36,5200,806
9130,82,8600,967
9131,11,3900,233
9132,61,2200,151
9133,81,5700,866
9134,5,3500,778
9135,97,600,511
9136,7,4200,875
9137,81,7700,38
9138,11,6800,918
9139,59,2800,750
9140,2,5000,982
9141,87,9800,214
9142,100,9300,992
9143,51,2400,933
9144,32,2900,564
9145,75,2300,473
9146,77,7100,480
9147,83,2100,285
9148,91,2200,459
9149,15,2000,872
9150,70,4400,511
9151,72,3700,724
9152,13,5200,532
9153,94,7100,149
9154,31,2300,11
9155,80,7400,841
9156,59,2100,607
9157,77,2700,802
9158,56,800,205
9159,69,4700,667
9160,29,9600,211
9161,11,4900,52
9162,35,8100,226
9163,78,1900,886
9164,98,3500,310
9165,60,8500,289
9166,97,4900,260
9167,96,6500,946
9168,19,8800,913
9169,61,4400,863
9170,2,6700,950
9171,60,9000,947
9172,88,5600,714
9173,15,6700,943
9174,21,7800,929
9175,100,1200,828
9176,81,6300,999
9177,88,3600,664
9178,39,3500,2
9179,48,5900,82
9180,14,1300,738
9181,20,9900,969
9182,27,9700,893
9183,4,6300,474
9184,82,1800,916
9185,31,1000,238
9186,69,2200,557
9187,1,4200,861
9188,73,2800,526
9189,29,3600,826
9190,75,500,218
9191,42,4800,497
9192,45,3000,250
9193,82,2800,93
9194,43,9700,303
9195,53,9800,695
9196,88,5200,530
9197,39,7900,389
9198,18,6000,568
9199,82,5200,193
9200,95,4400,806
9201,76,2100,200
9202,6,9200,364
9203,78,9100,939
9204,40,2500,508
9205,91,4900,792
9206,84,7000,6
9207,38,300,304
9208,10,3100,984
9209,94,7100,182
9210,89,2200,259
9211,20,5400,11
9212,99,5200,619
9213,47,7400,715
9214,40,8200,760
9215,66,5700,938
9216,14,9800,479
9217,36,8200,614
9218,73,4900,92
9219,31,9900,813
9220,12,3900,633
9221,100,200,510
9222,11,6500,651
9223,16,6100,556
9224,60,500,380
9225,81,7400,714
9226,73,8800,672
9227,64,7500,14
9228,67,5900,686
9229,98,5400,961
9230,9,7400,746
9231,64,9400,661
9232,73,3200,370
9233,66,2200,769
9234,66,100,464
9235,67,600,930
9236,10,9800,12
9237,21,9300,170
9238,48,2900,783
9239,85,3300,654
9240,7,5900,751
9241,60,4300,381
9242,19,700,908
9243,18,9700,94
9244,75,1400,675
9245,23,5800,485
9246,32,4600,712
9247,74,5700,856
9248,85,7900,290
9249,75,4800,919
9250,18,2000,908
9251,62,3700,558
9252,89,5100,378
9253,24,7000,284
9254,22,5900,965
9255,88,1900,227
9256,26,3200,339
9257,83,4700,659
9258,22,8300,607
9259,57,1900,83
9260,82,7300,698
9261,15,2300,955
9262,32,5100,58
9263,24,400,419
9264,51,1100,76
9265,1,9400,823
9266,4,7100,226
9267,4,6000,730
9268,34,3200,634
9269,78,700,155
9270,12,7700,898
9271,73,1600,61
9272,3,4500,538
9273,99,7800,285
9274,72,2100,66
9275,71,1200,518
9276,4,4900,961
9277,3,6000,808
9278,94,6600,598
9279,48,7900,817
9280,36,7100,442
9281,98,5000,244
9282,52,2000,133
9283,36,2400,918
9284,29,3300,585
9285,50,3900,526
9286,81,5200,985
9287,85,3800,933
9288,51,5000,165
9289,95,100,487
9290,98,700,376
9291,27,1600,206
9292,8,3300,596
9293,73,9600,437
9294,67,3600,647
9295,83,7200,124
9296,98,5800,637
9297,49,1700,262
9298,18,6100,410
9299,51,9600,414
9300,27,3800,637
9301,93,4500,200
9302,78,9100,373
9303,67,3100,716
9304,4,8600,465
9305,28,8400,733
9306,96,3400,833
9307,5,100,520
9308,87,9500,789
9309,81,7100,666
9310,78,2500,945
9311,18,2700,849
9312,82,8000,536
9313,33,4000,182
9314,22,5300,823
9315,17,4800,568
9316,3,5300,993
9317,34,3900,421
9318,79,1100,364
9319,26,3800,791
9320,65,10000,305
9321,80,1300,460
9322,63,9500,390
9323,62,7000,958
9324,61,8100,598
9325,45,900,538
9326,46,4200,173
9327,97,4300,314
9328,81,4800,881
9329,46,1800,76
9330,98,100,609
9331,72,7900,526
9332,45,1000,437
9333,80,2700,116
9334,82,5800,927
9335,66,400,369
9336,25,1700,427
9337,21,4700,154
9338,94,5000,105
9339,74,2900,660
9340,31,3100,556
9341,88,2300,463
9342,3,9300,579
9343,62,5500,708
9344,91,9700,136
9345,28,4800,497
9346,86,5200,656
9347,69,300,245
9348,71,1800,944
9349,12,6500,59
9350,93,7100,640
9351,6,8200,83
9352,52,4400,535
9353,49,5500,206
9354,71,9000,738
9355,39,5900,428
9356,84,100,386
9357,78,2400,901
9358,15,6400,615
9359,19,3200,120
9360,88,7000,131
9361,98,5300,862
9362,84,6200,263
9363,58,5400,581
9364,87,100,495
9365,64,5100,240
9366,34,7800,430
9367,84,6400,147
9368,94,4500,696
9369,85,9900,997
9370,88,8100,699
9371,27,6800,950
9372,50,6300,509
9373,6,7500,74
9374,79,7400,904
9375,34,8700,44
9376,90,700,293
9377,12,4400,120
9378,17,1100,406
9379,82,3500,388
9380,87,9900,787
9381,80,7800,931
9382,34,1300,243
9383,81,6100,849
9384,84,8500,622
9385,70,6800,587
9386,96,9400,452
9387,36,10000,151
9388,69,3400,888
9389,60,1600,916
9390,52,2800,960
9391,92,300,574
9392,17,7600,430
9393,38,8800,30
9394,82,1000,75
9395,100,9000,23
9396,93,4500,33
9397,5,9300,58
9398,55,5800,576
9399,14,5800,401
9400,64,3300,78
9401,7,1200,662
9402,15,1000,443
9403,33,9300,179
9404,90,7200,135
9405,47,7200,352
9406,72,8500,164
9407,87,8200,293
9408,94,4700,423
9409,31,1600,890
9410,95,2500,810
9411,2,9200,871
9412,65,5900,252
9413,23,1500,106
9414,38,6000,448
9415,41,7700,412
9416,37,9100,937
9417,79,9800,766
9418,54,9600,578
9419,100,6000,217
9420,57,9900,430
9421,92,100,644
9422,77,8600,542
9423,76,4900,528
9424,25,4600,409
9425,9,3200,214
9426,65,9200,264
9427,47,5400,483
9428,69,5900,376
9429,76,7300,605
9430,80,7700,807
9431,43,4100,458
9432,57,9800,559
9433,7,5000,180
9434,60,7700,795
9435,8,2800,162
9436,70,8900,952
9437,46,3000,23
9438,91,4500,578
9439,35,9900,386
9440,13,5300,876
9441,70,8000,447
9442,30,3000,482
9443,47,9700,594
9444,72,7200,394
9445,55,900,449
9446,30,300,566
9447,53,8200,706
9448,14,8100,501
9449,10,1000,703
9450,93,1600,387
9451,54,9700,523
9452,67,1900,151
9453,22,3400,411
9454,82,1000,572
9455,68,7600,607
9456,61,1000,435
9457,86,2700,509
9458,47,9200,96
9459,65,8300,559
9460,31,3700,348
9461,12,7400,777
9462,97,6800,410
9463,3,6000,768
9464,40,4600,620
9465,56,2500,46
9466,32,6600,756
9467,73,5700,329
9468,63,9000,947
9469,45,4400,746
9470,52,200,999
9471,37,7100,261
9472,83,8200,281
9473,92,4400,582
9474,16,1100,723
9475,13,6400,819
9476,46,8100,169
9477,37,4500,38
9478,21,8700,671
9479,6,3400,318
9480,20,2700,524
9481,37,5600,394
9482,57,8500,550
9483,14,1800,91
9484,24,3500,156
9485,13,6000,137
9486,79,7600,881
9487,95,6800,447
9488,9,1200,500
9489,71,6200,231
9490,83,5800,458
9491,74,1000,501
9492,31,9700,962
9493,56,800,73
9494,80,300,852
9495,31,100,963
9496,47,800,58
9497,39,5300,729
9498,49,3500,373
9499,62,3800,462
9500,18,6600,368
9501,75,5700,873
9502,82,800,965
9503,81,2200,700
9504,37,1400,66
9505,44,5900,298
9506,25,9700,29
9507,18,6600,510
9508,92,1600,498
9509,81,7600,597
9510,90,8800,175
9511,83,6100,382
9512,4,2800,392
9513,32,3000,618
9514,27,7600,5
9515,75,2400,303
9516,36,4000,766
9517,84,4500,954
9518,6,4600,144
9519,71,4300,492
9520,37,500,160
9521,48,5000,449
9522,23,1000,840
9523,32,5800,435
9524,48,2500,431
9525,72,8700,609
9526,41,7900,106
9527,42,1300,708
9528,78,2700,98
9529,66,3900,662
9530,54,9900,270
9531,51,2900,675
9532,23,7800,893
9533,27,3900,522
9534,40,9100,636
9535,80,7100,563
9536,74,400,204
9537,9,700,681
9538,53,6300,291
9539,57,500,753
9540,22,5100,282
9541,32,5400,389
9542,64,300,817
9543,13,9400,987
9544,78,1700,735
9545,72,3900,224
9546,94,5200,585
9547,62,8500,591
9548,80,7800,136
9549,82,2900,195
9550,32,9600,52
9551,55,8300,572
9552,35,8300,698
9553,16,3100,270
9554,85,6800,654
9555,24,2100,469
9556,28,7500,595
9557,16,4900,447
9558,40,5100,443
9559,93,9700,395
9560,8,5200,207
9561,11,4100,380
9562,75,8600,246
9563,54,3700,424
9564,81,3100,591
9565,9,6400,637
9566,6,4200,275
9567,49,9300,255
9568,80,4600,834
9569,90,6000,889
9570,54,4500,281
9571,8,7800,41
9572,41,9500,902
9573,36,5000,583
9574,61,7400,381
9575,71,5700,915
9576,64,6400,199
9577,31,2200,5
9578,81,300,73
9579,76,6900,67
9580,65,3500,180
9581,32,5900,911
9582,70,5100,830
9583,56,2200,457
9584,5,1500,593
9585,65,9400,815
9586,62,2500,336
9587,39,6100,41
9588,2,3500,833
9589,84,2500,889
9590,81,7100,599
9591,8,9200,975
9592,19,7200,490
9593,39,1500,752
9594,17,7800,780
9595,21,9600,339
9596,28,7900,879
9597,32,2800,833
9598,83,3100,307
9599,99,8100,393
9600,48,5700,183
9601,7,7600,195
9602,71,1600,471
9603,79,900,707
9604,56,9600,159
9605,92,8200,714
9606,23,9900,163
9607,80,8400,154
9608,85,9000,224
9609,11,4100,70
9610,31,2800,337
9611,70,4900,407
9612,91,700,788
9613,15,1900,65
9614,90,4700,683
9615,15,1200,978
9616,82,4300,315
9617,9,2900,739
9618,48,4400,847
9619,82,6800,481
9620,51,3500,263
9621,10,7500,689
9622,25,3400,462
9623,81,6700,718
9624,7,7900,1
9625,62,500,260
9626,18,8600,942
9627,92,6000,324
9628,8,900,719
9629,45,4800,110
9630,97,5600,209
9631,87,300,176
9632,14,7100,64
9633,44,5100,608
9634,29,6300,241
9635,18,6100,419
9636,42,1300,476
9637,96,1300,320
9638,67,7900,377
9639,74,600,541
9640,56,6800,997
9641,81,6600,64
9642,6,6200,591
9643,87,6900,734
9644,38,6900,875
9645,54,6100,25
9646,51,4800,969
9647,52,300,302
9648,78,3600,609
9649,32,2100,636
9650,15,4300,727
9651,90,8700,942
9652,76,1800,885
9653,47,9500,563
9654,93,5600,865
9655,34,1300,136
9656,10,4000,631
9657,92,700,729
9658,9,5200,834
9659,74,7100,80
9660,40,9700,393
9661,14,100,862
9662,47,4600,419
9663,47,9500,61
9664,74,7200,703
9665,45,300,596
9666,74,900,326
9667,62,8000,238
9668,29,2500,467
9669,31,6900,765
9670,55,1700,847
9671,82,5300,33
9672,78,8800,134
9673,7,4600,410
9674,54,2900,336
9675,69,8400,572
9676,79,100,334
9677,55,3400,809
9678,90,8000,402
9679,59,9000,949
9680,57,8800,830
9681,8,1900,961
9682,26,6900,792
9683,86,6400,850
9684,64,2600,640
9685,58,9600,14
9686,61,7900,816
9687,76,9400,478
9688,48,5800,260
9689,21,6600,398
9690,62,7800,753
9691,5,8600,180
9692,72,6600,745
9693,98,8000,602
9694,4,8200,666
9695,18,9300,412
9696,4,3000,838
9697,56,7400,145
9698,30,9800,462
9699,41,1900,577
9700,86,3700,346
9701,41,3200,316
9702,56,4100,382
9703,74,6700,13
9704,49,9700,349
9705,82,5400,990
9706,16,2100,328
9707,73,6000,973
9708,73,6600,848
9709,58,9100,197
9710,50,4300,14
9711,88,2000,794
9712,52,5200,365
9713,6,800,60
9714,51,9600,152
9715,71,8300,248
9716,70,1800,495
9717,82,500,370
9718,1,7300,450
9719,26,7100,875
9720,73,6200,238
9721,93,3500,546
9722,78,7900,347
9723,4,7700,843
9724,74,3200,625
9725,94,9100,559
9726,88,6100,455
9727,43,4200,341
9728,66,6900,569
9729,72,8900,832
9730,96,3600,37
9731,41,4700,132
9732,64,6600,698
9733,63,2700,317
9734,2,300,246
9735,39,3100,574
9736,87,4900,786
9737,49,8800,114
9738,84,7200,123
9739,35,5800,861
9740,91,9900,451
9741,100,500,409
9742,100,2900,203
9743,20,6500,844
9744,62,500,395
9745,46,3200,663
9746,12,5700,832
9747,62,4700,745
9748,56,3800,778
9749,87,8300,810
9750,36,7000,427
9751,38,1100,921
9752,43,4400,273
9753,92,9300,982
9754,85,2200,167
9755,35,7100,93
9756,33,8900,6
9757,63,7900,3
9758,82,9000,627
9759,17,2100,898
9760,15,8800,988
9761,97,10000,795
9762,90,2000,177
9763,92,4700,31
9764,46,5100,613
9765,6,9100,35
9766,74,7900,232
9767,47,7500,892
9768,24,3700,51
9769,83,8100,389
9770,87,9800,147
9771,48,4600,879
9772,62,6500,503
9773,92,100,430
9774,89,5500,976
9775,32,2900,286
9776,36,7800,163
9777,82,4600,517
9778,64,8100,649
9779,5,6500,362
9780,16,2500,177
9781,15,6100,353
9782,56,4100,332
9783,36,9000,972
9784,73,8200,313
9785,2,5400,933
9786,58,3000,901
9787,93,9100,734
